,AGE,DRIVING_EXPERIENCE,CREDIT_SCORE,VEHICLE_OWNERSHIP,MARRIED,ANNUAL_MILEAGE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,OUTCOME,GENDER,VEHICLE_YEAR(before 2015),VEHICLE_TYPE(sports car)
8245,1,1,0.5158128096027941,1.0,1.0,9.0,2,1,0,0.0,1,1,1
8246,1,1,0.5938543280814313,0.0,0.0,11.0,0,0,0,0.0,0,0,1
8247,1,1,0.4234802054638045,1.0,0.0,17.0,0,0,1,0.0,0,0,0
8248,1,1,0.4118137181793745,1.0,1.0,9.0,0,0,0,0.0,1,1,0
8249,1,1,0.5237786428900093,1.0,1.0,8.0,2,0,1,0.0,1,1,0
8250,1,1,0.4370059167559577,1.0,1.0,7.0,4,1,2,0.0,1,0,0
8251,0,0,0.26792669036558,0.0,0.0,15.0,0,0,0,0.0,0,0,0
8252,2,2,0.6654769083432548,1.0,0.0,16.0,3,0,0,0.0,0,1,0
8253,1,1,0.4352284719693461,0.0,0.0,12.0,0,0,0,0.0,0,0,0
8254,1,1,0.5502490277614757,1.0,0.0,10.0,0,0,1,0.0,1,1,0
8255,1,1,0.3549671388000978,0.0,1.0,8.0,4,0,1,1.0,1,0,0
8256,3,1,0.2558368788769217,1.0,1.0,11.697003206900366,0,0,3,0.0,1,1,0
8257,1,1,0.2701930462498648,1.0,1.0,12.0,0,0,1,0.0,0,0,0
8258,3,0,0.7140675054489758,1.0,1.0,8.0,0,0,0,1.0,1,0,0
8259,1,0,0.3322173325159018,0.0,1.0,13.0,0,0,0,0.0,0,1,0
8260,0,0,0.3189177392150015,1.0,0.0,11.0,0,0,0,1.0,1,1,0
8261,2,0,0.6282607890183867,1.0,1.0,13.0,0,0,0,0.0,1,0,0
8262,1,1,0.3135714708801836,0.0,1.0,8.0,0,0,2,0.0,0,1,0
8263,3,3,0.8275166511075266,0.0,0.0,11.697003206900366,3,1,3,0.0,0,1,0
8264,2,2,0.6150016644670072,1.0,1.0,7.0,4,1,2,0.0,1,0,0
8265,1,1,0.4271866929096974,1.0,0.0,11.0,0,0,1,1.0,0,1,0
8266,1,0,0.5158128096027941,1.0,1.0,11.0,0,0,0,1.0,0,1,0
8267,1,1,0.5705957708938973,1.0,1.0,12.0,0,0,0,0.0,0,1,0
8268,1,0,0.5158128096027941,1.0,0.0,13.0,0,0,0,0.0,1,0,0
8269,2,2,0.5660865838074837,1.0,1.0,14.0,3,0,4,0.0,0,1,0
8270,3,0,0.7246516260211215,1.0,0.0,15.0,0,0,0,0.0,0,0,0
8271,3,1,0.5944123555771336,1.0,1.0,12.0,3,0,1,0.0,1,0,0
8272,1,1,0.4157358422399237,0.0,1.0,10.0,1,0,1,1.0,1,1,0
8273,1,1,0.6806248475377844,1.0,0.0,12.0,0,0,0,0.0,0,0,0
8274,2,2,0.2281286996504181,0.0,1.0,7.0,8,2,2,0.0,1,1,0
8275,2,0,0.6839659624662064,1.0,1.0,5.0,0,0,0,0.0,1,0,0
8276,2,2,0.6476691481025054,1.0,0.0,10.0,3,0,2,0.0,0,0,0
8277,2,2,0.256228561983949,0.0,0.0,13.0,0,0,3,0.0,1,1,0
8278,0,0,0.5158128096027941,1.0,0.0,18.0,0,0,0,0.0,0,1,0
8279,1,1,0.4076710274049052,0.0,0.0,12.0,2,0,1,0.0,0,1,0
8280,0,0,0.4316194342524034,1.0,0.0,11.0,0,0,0,0.0,0,0,0
8281,1,1,0.5158128096027941,0.0,0.0,12.0,3,0,1,1.0,1,1,0
8282,0,0,0.5158128096027941,0.0,0.0,14.0,0,0,0,0.0,0,1,0
8283,0,0,0.5158128096027941,0.0,0.0,15.0,0,0,0,1.0,1,1,0
8284,1,1,0.5365905524626464,1.0,1.0,12.0,0,1,0,0.0,0,1,0
8285,2,2,0.6050150174493037,1.0,0.0,15.0,0,1,1,0.0,1,1,0
8286,2,1,0.6890168595706068,1.0,1.0,12.0,1,0,2,0.0,1,0,0
8287,0,0,0.3607003088952675,1.0,0.0,14.0,0,0,0,0.0,0,1,0
8288,2,2,0.7724106704853996,1.0,1.0,9.0,2,0,2,0.0,0,1,0
8289,2,1,0.5623849102205396,1.0,1.0,10.0,0,0,5,0.0,0,0,0
8290,1,1,0.6047903720798489,0.0,1.0,15.0,0,0,3,0.0,1,0,0
8291,1,0,0.6649526471177105,1.0,0.0,15.0,0,0,0,0.0,1,1,0
8292,1,1,0.2584986475919236,1.0,0.0,14.0,0,0,1,0.0,0,1,0
8293,3,3,0.6229219906418461,1.0,1.0,7.0,6,0,4,0.0,0,0,0
8294,0,0,0.221954566050738,0.0,0.0,11.697003206900366,0,0,0,1.0,0,1,0
8295,1,1,0.7338838668548553,1.0,0.0,13.0,2,0,2,0.0,0,0,0
8296,1,1,0.5158128096027941,1.0,0.0,12.0,3,0,3,0.0,1,1,0
8297,2,2,0.4886968630423373,1.0,1.0,11.697003206900366,3,1,2,0.0,1,1,0
8298,0,0,0.3974832419886633,0.0,0.0,14.0,0,0,0,1.0,0,1,0
8299,3,3,0.5949848654212657,1.0,1.0,7.0,3,0,8,0.0,1,0,0
8300,1,1,0.5158128096027941,0.0,0.0,15.0,0,1,2,0.0,1,1,0
8301,1,0,0.5074866002249934,1.0,0.0,13.0,0,0,0,0.0,0,1,0
8302,3,1,0.5787321513939002,1.0,1.0,7.0,2,0,1,0.0,1,0,0
8303,2,0,0.5158128096027941,1.0,1.0,11.0,0,0,0,0.0,0,0,0
8304,0,0,0.3700495619279837,0.0,0.0,16.0,0,0,0,1.0,1,0,0
8305,2,2,0.5209372267151192,1.0,0.0,10.0,4,1,2,0.0,1,0,0
8306,2,0,0.629561765194454,1.0,0.0,11.0,0,0,0,0.0,0,0,0
8307,3,3,0.5095099913719647,1.0,0.0,11.0,7,0,3,0.0,1,1,0
8308,3,3,0.6049065358383727,1.0,1.0,9.0,10,0,3,0.0,0,1,1
8309,3,3,0.6738113407942623,1.0,1.0,13.0,4,0,3,0.0,1,0,0
8310,2,0,0.6395131960576228,1.0,1.0,14.0,0,0,0,0.0,1,1,0
8311,1,1,0.3754060474029069,0.0,0.0,12.0,2,2,0,1.0,1,1,0
8312,3,2,0.6002914540131934,1.0,1.0,10.0,1,0,1,0.0,0,1,0
8313,1,1,0.2903776965781191,0.0,1.0,12.0,4,0,5,1.0,1,1,0
8314,1,1,0.337763772273958,0.0,1.0,12.0,2,1,2,0.0,1,0,0
8315,2,1,0.6238940157264959,1.0,1.0,10.0,2,3,1,0.0,1,0,0
8316,1,0,0.1922339121015746,0.0,0.0,14.0,0,0,0,1.0,1,1,0
8317,2,2,0.6448895574873921,1.0,0.0,14.0,1,0,0,0.0,0,0,0
8318,3,1,0.6338098771565343,1.0,0.0,9.0,2,0,1,1.0,0,1,0
8319,3,1,0.582437823884746,1.0,0.0,11.0,1,1,0,0.0,0,1,0
8320,1,1,0.5980305580914328,1.0,0.0,12.0,0,0,1,0.0,0,0,0
8321,2,2,0.5489150697748575,1.0,1.0,10.0,1,0,2,0.0,1,0,0
8322,2,2,0.5523881323880686,1.0,1.0,11.0,7,1,2,0.0,1,0,0
8323,1,1,0.5095717000423156,0.0,0.0,10.0,2,0,0,0.0,0,0,0
8324,1,0,0.5117376349446104,1.0,0.0,13.0,0,0,0,1.0,1,1,0
8325,3,3,0.4628364662982673,1.0,1.0,11.697003206900366,5,0,2,0.0,1,1,0
8326,1,0,0.4794069219483382,0.0,0.0,10.0,0,0,0,1.0,1,1,0
8327,3,3,0.7123848645541435,1.0,1.0,9.0,3,0,6,0.0,1,1,0
8328,2,2,0.5561496317258147,1.0,1.0,8.0,1,0,1,0.0,0,0,0
8329,0,0,0.3372573932305708,0.0,1.0,11.697003206900366,0,0,0,1.0,1,1,0
8330,0,0,0.2678767803164774,0.0,0.0,14.0,0,0,0,1.0,1,1,0
8331,2,2,0.5239348835695834,1.0,1.0,13.0,4,3,1,0.0,1,1,0
8332,0,0,0.5636837161034072,0.0,0.0,11.697003206900366,0,0,0,1.0,0,1,0
8333,1,1,0.3453572376484412,1.0,1.0,15.0,0,0,1,0.0,0,0,0
8334,1,0,0.5158128096027941,1.0,1.0,11.0,0,0,0,0.0,1,1,0
8335,2,2,0.4162840973092876,1.0,0.0,11.0,7,2,2,0.0,1,0,0
8336,3,1,0.6710577400351899,1.0,1.0,19.0,1,0,1,1.0,1,1,0
8337,2,2,0.6092538270787325,0.0,1.0,11.0,2,0,2,0.0,1,0,0
8338,3,3,0.6377627271910699,1.0,1.0,9.0,0,0,9,0.0,0,0,0
8339,2,2,0.4146216328652929,0.0,0.0,16.0,1,1,2,0.0,1,1,1
8340,1,1,0.3359988718015389,0.0,1.0,12.0,2,0,1,1.0,0,1,0
8341,2,2,0.5260178391079982,1.0,0.0,15.0,5,2,3,0.0,1,1,0
8342,3,3,0.6079374664098495,1.0,1.0,11.0,4,1,6,0.0,1,0,0
8343,3,3,0.5183509849945727,1.0,1.0,12.0,1,0,2,0.0,0,1,0
8344,0,0,0.3795074091352928,0.0,0.0,11.0,0,0,0,1.0,1,1,0
8345,1,1,0.4403460315331537,1.0,0.0,14.0,2,0,1,0.0,1,0,0
8346,2,2,0.3081124927383421,1.0,1.0,14.0,0,2,0,0.0,0,1,0
8347,2,0,0.5106534385283876,0.0,1.0,9.0,0,0,0,0.0,0,0,0
8348,1,1,0.4965554571818523,1.0,0.0,11.0,2,0,2,0.0,1,0,0
8349,0,0,0.5158128096027941,1.0,1.0,13.0,0,0,0,0.0,0,1,0
8350,3,1,0.5969511707936863,1.0,0.0,15.0,0,0,0,0.0,0,0,0
8351,3,3,0.7445940362318062,1.0,0.0,12.0,6,0,3,0.0,1,0,0
8352,0,0,0.3528606512240136,1.0,0.0,16.0,0,0,0,0.0,0,1,0
8353,1,1,0.4725620372205885,1.0,1.0,11.697003206900366,2,0,0,0.0,1,1,0
8354,2,2,0.5034561261777147,1.0,1.0,7.0,3,0,1,0.0,0,1,0
8355,2,2,0.5281279666088714,1.0,1.0,11.0,3,0,0,0.0,0,0,0
8356,3,3,0.5360526546947815,1.0,0.0,14.0,11,5,2,0.0,1,1,0
8357,2,2,0.609239430274789,1.0,1.0,13.0,0,1,2,0.0,0,0,0
8358,1,1,0.6119061158789385,1.0,0.0,11.0,0,0,0,0.0,0,0,0
8359,1,1,0.3397399692489963,0.0,0.0,14.0,1,0,0,1.0,0,1,0
8360,3,1,0.3589212361536521,0.0,1.0,15.0,0,0,4,1.0,1,1,0
8361,1,1,0.5158128096027941,1.0,0.0,13.0,0,0,2,0.0,0,1,0
8362,1,1,0.4451873369326039,0.0,0.0,16.0,0,0,0,0.0,1,1,1
8363,2,2,0.3644164683986453,0.0,1.0,13.0,3,0,5,0.0,1,1,0
8364,3,2,0.5516614915267227,1.0,1.0,12.0,5,0,0,0.0,1,1,0
8365,1,0,0.4300619438840933,0.0,0.0,11.697003206900366,0,0,0,1.0,1,1,0
8366,2,0,0.6792984756022082,1.0,1.0,7.0,0,0,0,0.0,1,0,1
8367,2,1,0.5158128096027941,1.0,1.0,12.0,1,0,1,0.0,0,1,0
8368,0,0,0.4454491673003073,0.0,0.0,13.0,0,0,0,1.0,1,1,0
8369,2,2,0.5158128096027941,1.0,1.0,11.0,2,1,1,0.0,0,1,0
8370,2,2,0.3385823952882704,0.0,0.0,10.0,7,1,0,0.0,1,1,0
8371,2,1,0.4444563698879946,1.0,1.0,13.0,0,0,1,0.0,0,1,0
8372,1,1,0.5866750110603012,0.0,1.0,8.0,0,0,1,1.0,0,0,0
8373,2,2,0.8190662038642662,1.0,1.0,11.697003206900366,0,0,2,0.0,1,0,0
8374,1,1,0.5068999531345123,1.0,1.0,11.0,3,0,1,0.0,1,1,1
8375,1,1,0.6144328631450537,1.0,0.0,16.0,0,0,1,0.0,0,1,0
8376,1,1,0.4197584502477429,0.0,0.0,10.0,2,0,0,1.0,0,1,0
8377,2,1,0.5158128096027941,1.0,1.0,13.0,0,1,1,0.0,0,0,0
8378,3,3,0.6246880057231377,0.0,1.0,14.0,3,1,4,0.0,0,0,0
8379,3,3,0.5180098219042293,0.0,1.0,8.0,10,3,3,0.0,1,1,0
8380,1,1,0.6729433010805125,0.0,1.0,8.0,2,0,0,0.0,0,0,0
8381,0,0,0.5145625380618862,1.0,1.0,9.0,0,0,0,0.0,1,0,0
8382,3,3,0.5158128096027941,1.0,0.0,13.0,2,2,2,0.0,0,0,0
8383,0,0,0.3054214227559466,0.0,1.0,8.0,0,0,0,1.0,0,1,0
8384,2,2,0.4585519228538674,1.0,0.0,13.0,1,0,1,0.0,0,1,0
8385,3,3,0.8057389907027154,1.0,1.0,12.0,2,0,5,0.0,0,1,0
8386,0,0,0.5158128096027941,0.0,0.0,16.0,0,0,0,0.0,0,1,0
8387,0,0,0.204331080735511,1.0,1.0,12.0,0,0,0,1.0,1,1,0
8388,2,2,0.2868307040423252,1.0,0.0,8.0,5,1,2,0.0,1,1,0
8389,2,2,0.4091433162660645,1.0,0.0,11.0,3,0,1,0.0,0,0,0
8390,2,2,0.5196193023272175,1.0,0.0,13.0,3,2,6,0.0,1,0,0
8391,2,1,0.5158128096027941,1.0,1.0,14.0,2,0,0,0.0,0,0,0
8392,3,3,0.7041103092342212,1.0,1.0,8.0,2,0,2,0.0,0,1,0
8393,0,0,0.4160200997146181,1.0,0.0,15.0,0,0,0,1.0,1,1,0
8394,2,2,0.8103783788928026,1.0,1.0,11.697003206900366,0,0,5,0.0,1,1,0
8395,3,3,0.5158128096027941,1.0,1.0,13.0,3,1,6,0.0,1,1,0
8396,0,0,0.5975466225645271,0.0,0.0,16.0,0,0,0,1.0,1,1,0
8397,1,1,0.6914534434898879,1.0,1.0,11.697003206900366,0,0,0,0.0,1,1,0
8398,1,0,0.4525094766924492,0.0,0.0,18.0,0,0,0,1.0,1,1,0
8399,2,0,0.5158128096027941,1.0,0.0,12.0,0,0,0,1.0,0,1,0
8400,2,2,0.4561475020425317,1.0,0.0,16.0,2,0,1,0.0,1,1,0
8401,1,1,0.4846708440812426,0.0,0.0,15.0,2,0,0,1.0,0,1,0
8402,2,0,0.6046452351091336,0.0,1.0,13.0,0,0,0,0.0,0,0,0
8403,2,1,0.5158128096027941,1.0,1.0,13.0,2,3,0,1.0,1,1,1
8404,2,1,0.4769429942150982,1.0,0.0,16.0,1,0,3,0.0,1,1,0
8405,2,2,0.524854140061048,1.0,0.0,12.0,2,1,3,0.0,1,1,0
8406,0,0,0.6155620953988491,0.0,1.0,11.0,0,0,0,1.0,1,1,0
8407,2,2,0.5615413060142965,0.0,0.0,13.0,0,1,2,0.0,1,0,0
8408,1,1,0.7233944188837503,1.0,0.0,13.0,0,0,2,0.0,0,1,0
8409,2,2,0.5838985964818494,1.0,0.0,16.0,0,1,1,0.0,1,0,0
8410,0,0,0.7041063079078885,1.0,0.0,11.697003206900366,0,0,0,1.0,1,1,0
8411,0,0,0.3591172399399532,1.0,1.0,10.0,0,0,0,1.0,0,1,0
8412,2,1,0.5203529992618114,1.0,1.0,6.0,0,0,0,0.0,0,1,0
8413,3,1,0.6160017518360315,1.0,0.0,9.0,0,0,0,0.0,0,0,0
8414,1,0,0.528242677579548,0.0,0.0,13.0,0,0,0,1.0,1,1,0
8415,2,1,0.6686019719325447,1.0,1.0,17.0,0,1,2,0.0,1,1,1
8416,1,1,0.6206602298307339,1.0,1.0,9.0,1,1,2,0.0,1,0,0
8417,2,1,0.6094998883389061,1.0,1.0,11.0,2,0,0,0.0,1,1,0
8418,3,1,0.5646452920588425,1.0,0.0,11.697003206900366,0,0,0,0.0,0,0,0
8419,1,1,0.5621951528284931,1.0,0.0,19.0,0,0,0,0.0,1,1,0
8420,0,0,0.3869930705618757,1.0,0.0,13.0,0,0,0,0.0,0,1,0
8421,0,0,0.4960458324575569,0.0,0.0,16.0,0,0,0,1.0,0,1,0
8422,1,1,0.6391903210037525,1.0,1.0,4.0,10,0,0,0.0,1,0,0
8423,1,1,0.3786264445015992,0.0,1.0,10.0,1,0,1,1.0,1,1,0
8424,2,0,0.5814284168094358,0.0,1.0,10.0,0,0,0,0.0,0,0,0
8425,1,1,0.5141750544284054,1.0,0.0,14.0,0,0,1,0.0,0,0,0
8426,2,2,0.5314620230458572,1.0,1.0,12.0,8,1,4,0.0,1,1,0
8427,3,3,0.4457833613139871,0.0,1.0,11.0,2,1,0,0.0,0,1,0
8428,0,0,0.5158128096027941,1.0,1.0,13.0,0,0,0,0.0,0,0,0
8429,2,1,0.5719653854438522,1.0,1.0,16.0,3,0,1,0.0,1,1,0
8430,2,2,0.5106644777629026,0.0,1.0,12.0,2,0,3,0.0,1,1,0
8431,0,0,0.2288649445584185,0.0,0.0,13.0,0,0,0,1.0,0,1,0
8432,3,1,0.6250976480020242,0.0,1.0,11.697003206900366,2,0,0,1.0,1,1,0
8433,1,1,0.5158128096027941,1.0,0.0,11.0,0,0,1,0.0,0,0,0
8434,1,1,0.5114308371949552,1.0,1.0,10.0,0,0,1,0.0,0,0,0
8435,2,2,0.5649422839101735,1.0,1.0,8.0,2,0,1,0.0,0,1,0
8436,1,1,0.4217691019197355,0.0,0.0,11.0,0,0,1,1.0,1,1,0
8437,1,1,0.5423099054020178,1.0,0.0,11.697003206900366,1,1,0,0.0,1,1,0
8438,3,3,0.7325021979209161,1.0,1.0,11.697003206900366,3,0,4,0.0,0,1,0
8439,2,2,0.5158128096027941,1.0,1.0,9.0,10,0,3,0.0,1,1,0
8440,2,1,0.6157527189496566,1.0,1.0,8.0,2,0,0,0.0,1,1,1
8441,2,2,0.5158128096027941,1.0,1.0,11.697003206900366,0,0,2,0.0,0,1,0
8442,0,0,0.3391041428260977,1.0,0.0,14.0,0,0,0,1.0,0,1,0
8443,1,1,0.5654833178038101,1.0,0.0,18.0,2,0,1,0.0,0,1,0
8444,2,1,0.6000945606700809,0.0,0.0,15.0,1,0,0,1.0,0,1,0
8445,1,0,0.4703422702789483,1.0,0.0,11.0,0,0,0,1.0,1,1,0
8446,1,1,0.4056368272230281,1.0,0.0,16.0,2,0,0,0.0,0,0,0
8447,2,2,0.4984370269017703,1.0,1.0,9.0,0,0,2,0.0,0,1,0
8448,1,1,0.2882323298695686,0.0,0.0,17.0,1,0,0,1.0,0,1,0
8449,0,0,0.4409363177864403,0.0,1.0,10.0,0,0,0,1.0,0,1,0
8450,2,2,0.7011043875619007,1.0,0.0,11.697003206900366,1,0,1,0.0,0,1,1
8451,1,0,0.5158410911068464,0.0,0.0,13.0,0,0,0,1.0,1,1,0
8452,1,1,0.552577033496693,1.0,1.0,10.0,0,0,0,0.0,0,1,0
8453,3,3,0.5571603034466789,1.0,1.0,13.0,0,0,1,0.0,0,1,0
8454,3,3,0.6569952345792299,1.0,1.0,8.0,2,0,3,0.0,0,0,0
8455,0,0,0.5190632839502705,0.0,0.0,13.0,0,0,0,1.0,0,1,0
8456,1,0,0.5303445829334268,1.0,0.0,13.0,0,0,0,1.0,0,1,0
8457,2,1,0.5391586055181217,1.0,1.0,12.0,0,0,0,0.0,0,1,0
8458,3,3,0.7790401376827991,0.0,1.0,10.0,2,0,4,0.0,0,0,0
8459,3,0,0.6479245480562235,1.0,1.0,10.0,0,0,0,1.0,1,1,0
8460,2,2,0.5618606787810415,1.0,0.0,14.0,1,0,1,0.0,1,1,0
8461,1,0,0.5719660404661686,1.0,0.0,11.0,0,0,0,0.0,0,0,0
8462,2,0,0.6274722690901392,0.0,0.0,13.0,0,0,0,1.0,0,1,0
8463,0,0,0.2435755388778246,0.0,0.0,17.0,0,0,0,1.0,1,1,1
8464,2,2,0.6264570219896365,1.0,0.0,11.0,4,1,3,0.0,1,1,0
8465,2,2,0.4148807310426015,0.0,1.0,14.0,5,0,3,0.0,1,1,0
8466,2,2,0.5209454270821574,1.0,0.0,8.0,4,0,0,0.0,0,1,0
8467,0,0,0.403334268295125,0.0,0.0,8.0,0,0,0,1.0,0,1,0
8468,1,1,0.6457728615836401,1.0,0.0,12.0,0,0,5,0.0,1,1,0
8469,2,1,0.5360952707429667,1.0,0.0,11.0,2,0,4,1.0,1,1,1
8470,2,2,0.7424417038212764,1.0,0.0,14.0,2,0,2,0.0,0,1,0
8471,3,3,0.5643659706366282,1.0,1.0,8.0,9,1,1,0.0,1,0,0
8472,2,2,0.7200397941607997,1.0,1.0,8.0,2,0,2,0.0,1,0,0
8473,2,2,0.748956725239477,1.0,1.0,11.697003206900366,1,0,1,0.0,0,1,0
8474,3,0,0.532484745593896,1.0,1.0,11.0,0,0,0,0.0,0,1,0
8475,1,1,0.3077483134833512,0.0,1.0,16.0,0,0,2,0.0,1,1,0
8476,3,3,0.8060777297210387,0.0,1.0,9.0,3,1,0,0.0,0,1,0
8477,2,2,0.6005077593091429,1.0,0.0,15.0,0,1,1,0.0,0,0,0
8478,0,0,0.4690807869675105,0.0,0.0,18.0,0,0,0,1.0,0,1,0
8479,0,0,0.3114923209359311,1.0,0.0,20.0,0,0,0,1.0,1,0,0
8480,2,2,0.6965083396535244,1.0,1.0,9.0,8,0,1,1.0,1,1,0
8481,0,0,0.4674816531864013,1.0,1.0,10.0,0,0,0,0.0,1,1,0
8482,2,0,0.5253665202662647,1.0,0.0,11.697003206900366,0,0,0,0.0,1,0,0
8483,3,0,0.6898585172389251,1.0,1.0,8.0,0,0,0,0.0,1,1,0
8484,1,0,0.3796929971731573,0.0,0.0,14.0,0,0,0,1.0,1,1,0
8485,1,1,0.3018784742305601,1.0,0.0,8.0,1,0,0,0.0,0,1,0
8486,1,1,0.71583338738666,1.0,1.0,9.0,0,0,1,0.0,0,0,0
8487,0,0,0.3682210111582465,1.0,0.0,13.0,0,0,0,0.0,0,1,0
8488,3,3,0.5990321238781692,1.0,1.0,17.0,4,0,2,0.0,1,1,0
8489,2,2,0.5858943451029358,1.0,1.0,11.697003206900366,2,0,1,0.0,0,1,0
8490,1,1,0.5158128096027941,1.0,1.0,9.0,2,0,0,0.0,0,1,0
8491,1,1,0.2934480144354176,1.0,0.0,11.697003206900366,2,0,2,0.0,0,0,0
8492,0,0,0.3418617252047898,0.0,0.0,9.0,0,0,0,1.0,0,1,0
8493,0,0,0.5062031783903724,0.0,0.0,10.0,0,0,0,1.0,1,1,0
8494,0,0,0.3838624776858912,1.0,0.0,14.0,0,0,0,0.0,1,1,0
8495,3,2,0.7376100679194095,1.0,1.0,11.0,4,1,0,0.0,0,1,0
8496,1,1,0.4906366086119778,1.0,1.0,10.0,2,0,0,0.0,1,1,0
8497,1,1,0.6201273841736746,1.0,1.0,9.0,2,0,4,0.0,1,0,0
8498,1,1,0.4633431868581646,0.0,0.0,17.0,0,1,0,1.0,1,1,0
8499,0,0,0.345842800311707,1.0,0.0,11.697003206900366,0,0,0,0.0,0,0,0
8500,3,3,0.7498940746007671,1.0,1.0,11.0,3,0,4,0.0,0,1,0
8501,2,2,0.7640953328310807,1.0,0.0,17.0,2,0,3,0.0,1,1,0
8502,3,3,0.6373036380864049,1.0,1.0,10.0,7,0,6,0.0,1,1,0
8503,0,0,0.5158128096027941,1.0,0.0,13.0,0,0,0,1.0,0,1,0
8504,0,0,0.7020436831211672,1.0,1.0,11.697003206900366,0,0,0,0.0,1,0,0
8505,3,3,0.6805304479389197,1.0,0.0,14.0,3,1,1,0.0,0,0,0
8506,3,1,0.5294385924160808,1.0,1.0,6.0,2,0,1,0.0,0,0,0
8507,0,0,0.3812789046566209,0.0,0.0,12.0,0,0,0,1.0,1,1,0
8508,3,3,0.6924197834403566,1.0,1.0,14.0,1,1,0,0.0,0,1,0
8509,3,3,0.6958419935317093,1.0,1.0,11.0,7,1,0,0.0,0,1,0
8510,2,0,0.6013294710042193,0.0,1.0,12.0,0,0,0,1.0,0,1,0
8511,2,1,0.5496090320674443,1.0,1.0,9.0,2,1,3,0.0,1,1,0
8512,1,1,0.6273613390209348,0.0,0.0,14.0,0,0,4,1.0,1,1,0
8513,0,0,0.6041047893367332,1.0,0.0,14.0,0,0,0,0.0,0,0,0
8514,0,0,0.4336723313868529,0.0,0.0,17.0,0,0,0,1.0,0,1,0
8515,1,1,0.175240246078814,0.0,1.0,14.0,1,0,0,0.0,0,1,0
8516,0,0,0.5589896183531635,1.0,1.0,9.0,0,0,0,0.0,0,1,0
8517,2,2,0.5741719727666895,0.0,1.0,7.0,6,1,6,1.0,1,0,0
8518,2,0,0.575674930892843,1.0,0.0,12.0,0,0,0,1.0,1,1,0
8519,1,1,0.4440329823215972,1.0,1.0,13.0,1,0,1,0.0,0,1,0
8520,0,0,0.5158128096027941,0.0,0.0,11.697003206900366,0,0,0,1.0,1,1,0
8521,1,1,0.3664626626338756,1.0,0.0,14.0,1,0,0,1.0,0,1,0
8522,3,3,0.4709099425273894,1.0,1.0,13.0,4,0,4,0.0,1,1,0
8523,3,3,0.5158128096027941,1.0,0.0,10.0,6,0,2,1.0,1,0,1
8524,2,2,0.4558557235183332,0.0,0.0,13.0,0,1,3,0.0,1,1,0
8525,3,1,0.4987695160873743,0.0,1.0,13.0,2,1,1,0.0,1,0,0
8526,2,2,0.7059734082559136,1.0,1.0,10.0,2,0,0,0.0,0,0,0
8527,2,2,0.6463385410582569,1.0,1.0,12.0,3,0,1,0.0,1,1,0
8528,2,0,0.667599327119331,1.0,0.0,10.0,0,0,0,1.0,1,1,0
8529,2,2,0.5158128096027941,1.0,1.0,9.0,5,0,2,0.0,0,1,0
8530,2,2,0.5045174060377636,1.0,0.0,10.0,3,0,0,0.0,1,1,0
8531,1,1,0.5158128096027941,1.0,1.0,8.0,0,0,1,0.0,0,1,0
8532,2,0,0.5927760862888297,1.0,1.0,8.0,0,0,0,1.0,1,0,0
8533,1,1,0.6320362335140304,1.0,0.0,11.0,3,0,2,0.0,1,0,0
8534,2,0,0.7532018978277194,1.0,1.0,11.697003206900366,0,0,0,0.0,0,0,0
8535,2,2,0.6056746855305867,1.0,1.0,10.0,5,0,2,0.0,0,1,0
8536,2,2,0.207432545579217,0.0,0.0,16.0,2,1,0,0.0,1,1,0
8537,0,0,0.2907925607872464,0.0,1.0,10.0,0,0,0,1.0,1,0,0
8538,1,1,0.4755276880991208,1.0,0.0,17.0,0,0,1,0.0,1,0,0
8539,2,2,0.2236841043640096,1.0,1.0,11.697003206900366,3,0,0,0.0,1,1,1
8540,3,2,0.5905495956804206,0.0,1.0,12.0,4,0,2,1.0,1,0,0
8541,0,0,0.3349652062752788,1.0,0.0,11.697003206900366,0,0,0,1.0,0,1,0
8542,2,2,0.6054304884310397,1.0,0.0,9.0,2,0,5,0.0,1,1,0
8543,3,2,0.6572762925654707,0.0,1.0,7.0,3,0,3,0.0,1,1,0
8544,2,0,0.6745695670750705,0.0,1.0,12.0,0,0,0,1.0,0,0,0
8545,0,0,0.3293593350870786,0.0,0.0,13.0,0,0,0,1.0,0,1,0
8546,0,0,0.5158128096027941,0.0,0.0,8.0,0,0,0,0.0,0,1,0
8547,3,0,0.7302332838693537,1.0,0.0,11.0,0,0,0,1.0,1,1,0
8548,1,1,0.6590533905476411,1.0,1.0,11.0,0,0,1,0.0,1,1,0
8549,2,2,0.6726992704345639,1.0,1.0,12.0,4,0,8,0.0,1,1,1
8550,3,0,0.5677656283040766,1.0,1.0,8.0,0,0,0,0.0,1,1,0
8551,3,0,0.5680429515686883,1.0,1.0,8.0,0,0,0,0.0,1,0,0
8552,2,2,0.3844230970107322,1.0,1.0,11.0,5,0,5,0.0,1,1,0
8553,3,1,0.674130280008358,1.0,1.0,11.0,4,0,4,0.0,1,1,0
8554,2,1,0.5158128096027941,1.0,0.0,15.0,3,0,2,0.0,0,0,0
8555,2,2,0.5911684704162853,0.0,0.0,11.0,1,0,3,0.0,0,1,0
8556,2,0,0.5847983429422607,1.0,1.0,9.0,0,0,0,0.0,0,1,0
